housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,x,y
52.0,1070.0,193.0,555.0,190.0,3.7262,166900.0,2,-192602.02569731468,-24048.85371147981
45.0,1766.0,332.0,869.0,327.0,4.5893,163500.0,2,-193486.94689541365,-24029.910059547983
39.0,617.0,95.0,236.0,106.0,5.2578,253000.0,2,-191697.82682270036,-22956.608652054332
41.0,1411.0,233.0,626.0,214.0,7.0875,240700.0,2,-191701.39929233398,-22959.72748995712
46.0,2109.0,387.0,922.0,329.0,3.9712,208100.0,2,-191697.83364646632,-22957.296410310082
47.0,1229.0,243.0,582.0,256.0,2.9514,198100.0,2,-192580.18045060433,-22939.684774621855
50.0,954.0,217.0,546.0,201.0,2.6667,172800.0,2,-192581.74176643716,-22939.166445775423
37.0,1643.0,262.0,620.0,266.0,5.4446,336700.0,2,-191652.30217107915,-20736.21942220675
34.0,1355.0,195.0,442.0,195.0,6.2838,318200.0,2,-191679.1191371633,-21847.75240626186
23.0,2317.0,336.0,955.0,328.0,6.7527,285800.0,2,-191674.77462734896,-21846.787768187
24.0,2459.0,317.0,916.0,324.0,7.0712,293000.0,2,-187358.0101772146,-25286.895416009706
22.0,12842.0,2048.0,4985.0,1967.0,5.9849,371000.0,2,-189942.1633425767,-23002.919571306556
42.0,1524.0,260.0,651.0,267.0,3.6875,157300.0,2,-190849.88306569686,-24092.089922322426
30.0,3326.0,746.0,1704.0,703.0,2.875,135300.0,2,-190870.6644927,-25200.030895727687
43.0,1985.0,440.0,1085.0,407.0,3.4205,136700.0,2,-191728.69180416004,-24075.050743082073
50.0,1642.0,322.0,713.0,284.0,3.2984,160700.0,2,-191726.27006983626,-24067.533825961873
49.0,893.0,177.0,468.0,181.0,3.875,140600.0,2,-190849.19772077916,-24095.957175608724
52.0,653.0,128.0,296.0,121.0,4.175,144000.0,2,-190843.9608784859,-24091.05406677164
48.0,977.0,194.0,446.0,180.0,4.7708,156300.0,2,-189994.45870097677,-25227.986300757155
45.0,2324.0,397.0,968.0,384.0,3.5739,176000.0,2,-189992.82852888163,-25227.408705133013
39.0,1583.0,349.0,857.0,316.0,3.0958,145800.0,2,-189990.70033451554,-25220.33513190318
39.0,1612.0,342.0,912.0,322.0,3.3958,141900.0,2,-190869.30863851515,-25204.769841556903
31.0,2424.0,533.0,1360.0,452.0,1.871,90700.0,2,-190873.23084766086,-25202.590445257723
41.0,1594.0,367.0,1074.0,355.0,1.9356,90600.0,2,-190894.54301219026,-26317.777853425127
47.0,2118.0,413.0,965.0,382.0,2.1842,107900.0,2,-190895.9719445503,-26320.00627136603
37.0,1575.0,358.0,933.0,320.0,2.2917,107000.0,2,-191779.62086596,-26290.484185360372
38.0,1764.0,397.0,987.0,354.0,2.4333,98200.0,2,-190894.8719201031,-26319.884377733804
50.0,1187.0,261.0,907.0,246.0,1.9479,89500.0,2,-191774.80973299005,-26289.28977920441
52.0,754.0,175.0,447.0,165.0,3.9063,93800.0,2,-191779.05738295632,-26292.43356531905
49.0,2308.0,452.0,1299.0,451.0,1.8407,96700.0,2,-191777.4236421063,-26289.371752796695
27.0,909.0,236.0,396.0,157.0,2.0786,97500.0,2,-191749.26439708943,-25182.98577294033
42.0,1180.0,257.0,877.0,268.0,2.8125,97300.0,2,-191752.4637619111,-25186.760346425697
43.0,2018.0,408.0,1111.0,367.0,1.8913,91200.0,2,-191774.01456486894,-26292.81396579137
49.0,1368.0,282.0,790.0,269.0,1.7056,91400.0,2,-192659.3255304197,-26272.976916480344
52.0,2744.0,547.0,1479.0,554.0,2.2768,96200.0,2,-191755.98592899166,-25180.023648662493
51.0,2107.0,471.0,1173.0,438.0,3.2552,120100.0,2,-191754.25622140663,-25177.758825385477
52.0,1748.0,362.0,1029.0,366.0,2.0556,100000.0,2,-191755.71215892443,-25184.605828703847
52.0,2024.0,391.0,1030.0,350.0,2.4659,94700.0,2,-192656.12320009895,-26274.07499430189
47.0,1116.0,259.0,826.0,279.0,1.75,85700.0,2,-193538.66044993256,-26256.253519261256
41.0,2036.0,510.0,1412.0,454.0,2.0469,89300.0,2,-192633.3552852869,-25159.010787159204
45.0,1852.0,393.0,1132.0,349.0,2.7159,101400.0,2,-192636.0460238986,-25161.09665709827
41.0,921.0,207.0,522.0,159.0,1.2083,72500.0,2,-192661.87201571127,-26272.92481258465
45.0,995.0,238.0,630.0,237.0,1.925,74100.0,2,-192656.8721218233,-26279.05196278449
36.0,606.0,132.0,531.0,133.0,1.5809,70000.0,2,-193562.34017812714,-27367.456499248277
37.0,2680.0,736.0,1925.0,667.0,1.4097,84600.0,2,-193536.6540285602,-26257.024236294907
38.0,1493.0,370.0,1144.0,351.0,0.7683,81800.0,2,-192661.64585243186,-26268.631377781276
19.0,2207.0,565.0,1481.0,520.0,1.3194,81400.0,2,-192685.84832350997,-27385.95695029339
28.0,856.0,189.0,435.0,162.0,0.8012,81800.0,2,-192680.78045830273,-27385.11999223288
26.0,1293.0,297.0,984.0,303.0,1.9479,85800.0,2,-192657.27430007927,-26275.86027741339
36.0,847.0,212.0,567.0,159.0,1.1765,87100.0,2,-192705.99199395056,-28494.07176337624
42.0,541.0,154.0,380.0,123.0,2.3456,83500.0,2,-191833.18088555985,-28512.451774108224
44.0,1066.0,253.0,825.0,244.0,2.1538,79700.0,2,-192734.24664709013,-29606.7664514021
43.0,707.0,147.0,417.0,155.0,2.5139,83400.0,2,-192709.6472884855,-28499.834410979412
45.0,1528.0,291.0,801.0,287.0,1.2625,84700.0,2,-192736.00911919583,-29611.973838526756
42.0,909.0,215.0,646.0,198.0,2.9063,80000.0,2,-191855.47385854658,-29624.894020713866
43.0,1391.0,293.0,855.0,285.0,2.5192,76400.0,2,-191858.75554039492,-29623.27480808925
44.0,548.0,119.0,435.0,136.0,2.1111,79700.0,2,-191855.77488795013,-29626.400580410846
42.0,4074.0,874.0,2736.0,780.0,2.455,82400.0,2,-191856.19097331463,-29626.604615463875
41.0,1613.0,445.0,1481.0,414.0,2.4028,97700.0,2,-190948.48839413366,-28541.8267779951
47.0,463.0,134.0,327.0,137.0,2.15,97200.0,2,-190946.94530112692,-28535.501358533278
43.0,818.0,193.0,494.0,179.0,2.4776,101600.0,2,-190947.1536383226,-28536.057870174292
43.0,1473.0,371.0,1231.0,341.0,2.1587,86500.0,2,-190975.89009360824,-29645.957647651434
35.0,504.0,126.0,323.0,109.0,1.8438,90500.0,2,-191829.04430118884,-28514.59554102458
46.0,1026.0,226.0,749.0,225.0,3.0298,107600.0,2,-190949.87123643412,-28538.587603051215
46.0,769.0,183.0,693.0,178.0,2.25,84200.0,2,-190952.03730884322,-28540.78548543807
46.0,2103.0,391.0,1339.0,354.0,2.2467,88900.0,2,-191828.29571225928,-28511.870966006536
45.0,330.0,76.0,282.0,80.0,4.0469,80700.0,2,-191801.93499093186,-27401.02650585398
46.0,941.0,218.0,621.0,195.0,1.325,87100.0,2,-191800.51806446776,-27408.652074473444
45.0,990.0,261.0,901.0,260.0,2.1731,82000.0,2,-191801.2647801063,-27401.93262474006
36.0,1126.0,263.0,482.0,150.0,1.9167,82800.0,2,-192679.34302898182,-27389.3193668765
43.0,1036.0,233.0,652.0,213.0,2.069,84600.0,2,-191803.25194567884,-27402.10853947047
36.0,1047.0,214.0,651.0,166.0,1.712,82100.0,2,-191802.15951479087,-27409.18164265016
33.0,1280.0,307.0,999.0,286.0,2.5625,89300.0,2,-190897.8400579847,-26319.44127381919
43.0,1587.0,320.0,907.0,306.0,1.9821,98300.0,2,-190925.79293691274,-27429.97355615208
41.0,1257.0,271.0,828.0,230.0,2.5043,92300.0,2,-190927.89868308237,-27429.88412182592
44.0,1218.0,248.0,763.0,254.0,2.3281,88800.0,2,-190922.73847856338,-27430.82118904637
48.0,1751.0,390.0,935.0,349.0,1.4375,90000.0,2,-190923.40643662366,-27426.448590380605
45.0,2299.0,514.0,1437.0,484.0,2.5122,95500.0,2,-190017.62146858132,-26330.724777694326
38.0,2457.0,624.0,1516.0,482.0,1.5625,91700.0,2,-190047.5742284269,-27446.015955973882
47.0,998.0,211.0,597.0,185.0,3.1587,100400.0,2,-190925.9401097092,-27424.02652461035
40.0,1685.0,343.0,949.0,342.0,1.8426,94800.0,2,-190900.58601683838,-26314.24005958531
46.0,1827.0,307.0,881.0,302.0,4.6696,164300.0,2,-190016.66239963876,-26339.569786395878
36.0,2781.0,574.0,1438.0,519.0,2.4598,155500.0,2,-190022.59464795585,-26339.074845250696
39.0,1823.0,286.0,763.0,270.0,6.0749,196900.0,2,-189139.30641096729,-26358.478893426247
27.0,2229.0,365.0,1297.0,355.0,4.8304,279100.0,2,-188237.57098667775,-25259.051300363615
34.0,1513.0,231.0,545.0,211.0,5.5701,252800.0,2,-188257.44446348553,-26369.11636277428
26.0,3266.0,491.0,1222.0,533.0,5.37,275400.0,2,-187377.61219456504,-26389.855976773426
33.0,1809.0,261.0,808.0,219.0,6.86,250000.0,2,-186522.4436018511,-27522.489882830996
28.0,794.0,111.0,329.0,109.0,7.6923,329800.0,2,-186523.39632228296,-27524.493661323562
36.0,690.0,105.0,299.0,109.0,4.0313,195500.0,2,-188287.26167349555,-27484.906613450963
33.0,1334.0,200.0,579.0,202.0,6.8323,255900.0,2,-188282.6898508693,-27491.371259869076
30.0,414.0,54.0,137.0,50.0,4.975,311100.0,2,-187403.00350410392,-27504.176719908603
36.0,768.0,93.0,229.0,93.0,5.3602,330000.0,2,-187408.25022388602,-27501.846356739756
41.0,4400.0,666.0,1476.0,648.0,5.0,248900.0,2,-187433.28603159834,-28621.317839998752
46.0,954.0,161.0,429.0,154.0,2.925,142900.0,2,-190042.04544827208,-27447.336243996862
40.0,1445.0,256.0,849.0,255.0,3.8913,126300.0,2,-189164.84133530705,-27467.821102464106
44.0,1938.0,399.0,946.0,331.0,3.225,135800.0,2,-189166.99407081265,-27470.195630377624
41.0,856.0,178.0,571.0,191.0,3.1458,130600.0,2,-189186.01062651226,-28579.1933700284
24.0,1790.0,454.0,1137.0,386.0,2.537,107900.0,2,-190041.82481564593,-27448.013638932258
44.0,617.0,131.0,378.0,135.0,2.5568,111100.0,2,-190048.07270110335,-27447.762214822695
43.0,1383.0,275.0,853.0,272.0,3.5083,122000.0,2,-189193.1937354128,-28574.851732473355
49.0,1325.0,277.0,764.0,282.0,3.3125,118000.0,2,-189186.98176808015,-28577.311842184048
40.0,1227.0,294.0,928.0,261.0,1.8235,95200.0,2,-190047.1006449572,-27442.47388009075
35.0,667.0,140.0,406.0,133.0,3.8047,94300.0,2,-190043.61951286675,-27447.955984717235
34.0,1223.0,281.0,824.0,280.0,2.2917,92500.0,2,-190948.26623361555,-28535.57237363048
37.0,1379.0,287.0,835.0,259.0,2.4962,91800.0,2,-190926.78850009135,-27423.78635369893
43.0,1534.0,300.0,826.0,295.0,4.0417,109400.0,2,-190071.31917628247,-28559.623815664556
46.0,1029.0,181.0,567.0,211.0,3.4844,129500.0,2,-190069.28747154807,-28562.786286707036
52.0,771.0,147.0,355.0,144.0,4.1458,143400.0,2,-190065.87949643482,-28553.26439825911
47.0,824.0,223.0,533.0,166.0,2.625,98200.0,2,-190068.05490915192,-28561.888235989492
44.0,1097.0,239.0,609.0,215.0,2.0227,103100.0,2,-190067.58890571687,-28554.793076992035
49.0,1283.0,238.0,576.0,236.0,3.3333,276800.0,2,-201078.7989539765,-10501.897389916703
52.0,1604.0,263.0,594.0,286.0,5.338,270900.0,2,-201074.07576828075,-10503.093600438442
52.0,2248.0,422.0,870.0,377.0,3.4732,246200.0,2,-201101.11114723654,-11622.071623167954
38.0,2263.0,522.0,1027.0,509.0,3.5125,224200.0,2,-201954.6663802185,-10490.384507176932
52.0,1571.0,349.0,693.0,326.0,3.1375,229100.0,2,-201106.56548661654,-11619.8614542149
46.0,1520.0,402.0,815.0,375.0,2.8036,211600.0,2,-201978.74764127168,-11599.262746139895
15.0,5083.0,1212.0,2420.0,1146.0,4.5824,256100.0,2,-201954.58994454218,-10490.932949974202
36.0,1077.0,293.0,518.0,276.0,3.0208,206300.0,2,-201985.26119385567,-11594.240021942183
52.0,1248.0,283.0,620.0,275.0,4.0875,221300.0,2,-201982.11880840233,-11598.40366053069
42.0,1342.0,291.0,551.0,266.0,4.5268,207400.0,2,-204617.4987296127,-11533.68620135216
37.0,3061.0,930.0,2556.0,924.0,1.7375,350000.0,2,-205518.51617360374,-12624.4027497028
52.0,3171.0,698.0,1498.0,696.0,3.1795,218200.0,2,-201107.39151553254,-11616.827810714953
50.0,1211.0,261.0,523.0,227.0,3.8672,216700.0,2,-201128.80427291227,-12728.578291780781
52.0,979.0,175.0,374.0,153.0,5.1675,270600.0,2,-201102.08721879096,-11618.270651367959
52.0,2269.0,380.0,1004.0,371.0,5.1696,261400.0,2,-201102.11105494518,-11619.720533980988
52.0,1844.0,332.0,769.0,334.0,4.2614,261300.0,2,-200255.32987436993,-12746.61371628847
52.0,2178.0,421.0,940.0,423.0,5.0551,232200.0,2,-201101.50216394546,-11623.400074146222
42.0,1650.0,274.0,645.0,256.0,5.6228,375400.0,2,-199320.37612581113,-10552.739636708051
52.0,1927.0,279.0,705.0,288.0,7.8864,357300.0,2,-198445.4471482351,-10566.892868640833
52.0,2079.0,273.0,684.0,275.0,7.9556,374400.0,2,-199319.45210229658,-10549.536648614798
52.0,1803.0,240.0,572.0,236.0,6.174,358800.0,2,-199317.057324534,-10544.542909464799
52.0,2041.0,270.0,671.0,253.0,6.9414,417500.0,2,-199322.5606510743,-10546.332576212939
52.0,3046.0,373.0,975.0,365.0,8.8342,430500.0,2,-199352.28458076823,-11662.896769816987
52.0,2318.0,328.0,779.0,312.0,7.1754,362900.0,2,-200199.18721212444,-10524.474722597748
52.0,2003.0,250.0,658.0,244.0,10.0825,397000.0,2,-200200.94923588043,-10532.569588040467
52.0,2261.0,328.0,819.0,335.0,4.9083,346800.0,2,-200196.39930192864,-10529.896894364152
52.0,1225.0,169.0,412.0,168.0,5.7912,327100.0,2,-200226.80804464564,-11638.210024468135
52.0,2315.0,408.0,835.0,369.0,4.5893,290100.0,2,-200228.56515389498,-11635.5532390913
52.0,2070.0,329.0,722.0,306.0,5.4171,292000.0,2,-200229.47676678086,-11636.53413633164
52.0,2616.0,473.0,1085.0,487.0,4.125,270900.0,2,-200230.0392938587,-11642.442945905495
52.0,2640.0,366.0,973.0,355.0,7.266,371100.0,2,-199351.08300540122,-11655.46408278076
52.0,1978.0,293.0,723.0,272.0,5.3989,335600.0,2,-199351.21308078783,-11656.686281601433
37.0,2220.0,335.0,903.0,362.0,7.8336,371300.0,2,-198443.91138538925,-10575.615558933001
41.0,1125.0,195.0,356.0,181.0,6.1593,344000.0,2,-197594.95169503888,-11703.82292916067
52.0,3078.0,494.0,1005.0,462.0,6.381,342200.0,2,-198466.18658219752,-11679.682335285936
52.0,3706.0,531.0,1205.0,504.0,6.6828,370900.0,2,-198468.4415211403,-11682.926200467162
37.0,3000.0,457.0,987.0,450.0,7.5385,350000.0,2,-197590.19474632427,-11706.891303779092
42.0,2863.0,460.0,1031.0,448.0,6.7138,368600.0,2,-197589.81801854452,-11707.157839726657
52.0,2551.0,417.0,894.0,404.0,6.2425,391800.0,2,-198494.54902909638,-12798.721490839496
52.0,2255.0,410.0,823.0,377.0,5.7979,415300.0,2,-198495.05573028213,-12789.223571178038
52.0,3360.0,648.0,1232.0,621.0,4.2813,284900.0,2,-199377.9558100937,-12771.391121307854
52.0,1693.0,391.0,669.0,367.0,3.5417,287500.0,2,-199373.0845537174,-12774.139207198285
44.0,2252.0,592.0,989.0,550.0,3.0132,272900.0,2,-199372.4654058767,-12776.344971559942
52.0,2495.0,491.0,1058.0,464.0,4.1429,259600.0,2,-200249.49675216325,-12756.500006277114
52.0,1193.0,200.0,506.0,207.0,4.1912,254500.0,2,-200257.09289837576,-12752.073084536009
52.0,1172.0,215.0,489.0,218.0,3.9167,235600.0,2,-200248.56647772386,-12749.878186759539
52.0,2159.0,424.0,824.0,388.0,3.8897,218400.0,2,-201131.1180102724,-12724.686953029595
48.0,2365.0,490.0,1034.0,475.0,3.1065,229200.0,2,-201132.59294079227,-12729.266487556044
46.0,1895.0,442.0,920.0,425.0,2.9926,192100.0,2,-201129.52829832,-12729.082085458562
52.0,1650.0,395.0,841.0,380.0,3.556,179300.0,2,-201128.4574714389,-12728.31231018994
45.0,453.0,146.0,749.0,137.0,1.475,187500.0,2,-202011.4788538804,-12704.188618724234
52.0,409.0,97.0,208.0,98.0,1.6971,138800.0,2,-202007.92907765732,-12707.93962335866
10.0,503.0,118.0,228.0,100.0,2.1705,150000.0,2,-202038.69717172373,-13824.391875340603
50.0,499.0,127.0,287.0,128.0,2.75,140600.0,2,-202060.92127230717,-14928.887806890998
52.0,477.0,119.0,218.0,106.0,2.5682,120000.0,2,-201210.03575001,-16065.061571320053
46.0,1647.0,376.0,854.0,355.0,2.9,144800.0,2,-202009.99489453636,-12711.199799949303
52.0,3123.0,749.0,1695.0,684.0,2.2208,144800.0,2,-202035.04465436653,-13820.86296635773
52.0,957.0,188.0,403.0,172.0,3.2344,245500.0,2,-200251.11804436962,-12750.447382286657
52.0,589.0,132.0,288.0,131.0,3.5156,200000.0,2,-200281.65165390132,-13864.556504985783
49.0,2026.0,548.0,963.0,521.0,1.9805,173700.0,2,-200277.8651192442,-13857.588403603062
50.0,1829.0,536.0,1129.0,516.0,2.6684,185600.0,2,-201161.22785521118,-13840.416256340686
52.0,895.0,198.0,386.0,204.0,3.875,182600.0,2,-201158.77016902645,-13841.002393324394
52.0,1909.0,416.0,811.0,406.0,3.006,227900.0,2,-200255.67317136534,-12756.356325629167
46.0,3022.0,696.0,1293.0,675.0,2.543,220700.0,2,-200281.4129962342,-13864.20294054458
46.0,1777.0,446.0,805.0,431.0,2.8676,212000.0,2,-200275.45284995838,-13862.426301558036
52.0,2803.0,930.0,1372.0,876.0,2.1907,271400.0,2,-199376.05416935068,-12775.183698955923
30.0,1465.0,439.0,862.0,425.0,1.7778,268800.0,2,-199402.88840884002,-13885.264661185443
37.0,2619.0,682.0,1152.0,616.0,2.52,277800.0,2,-199372.10281705664,-12774.236985716037
52.0,1149.0,255.0,483.0,249.0,4.2788,332500.0,2,-198498.81251704495,-12790.650531763677
52.0,2363.0,604.0,1558.0,573.0,2.944,338900.0,2,-198493.79562554535,-12798.85030347202
52.0,2604.0,837.0,1798.0,769.0,1.725,287500.0,2,-198493.29926795643,-12798.430638190359
41.0,685.0,141.0,266.0,123.0,5.2289,384600.0,2,-197643.65483809545,-13921.691825703718
42.0,1756.0,465.0,2184.0,422.0,2.5562,371400.0,2,-197645.9154172308,-13920.521375191398
52.0,1204.0,460.0,2016.0,477.0,0.949,350000.0,2,-197647.4976960355,-13925.942914749961
52.0,609.0,236.0,1349.0,250.0,1.1696,500001.0,2,-197643.24523813504,-13926.656674725004
52.0,1087.0,371.0,3337.0,350.0,1.4012,175000.0,2,-198521.8556296127,-13900.603585749399
52.0,2773.0,998.0,1721.0,949.0,1.1859,241700.0,2,-198520.41451344045,-13909.082659125794
35.0,3218.0,1108.0,1675.0,1000.0,1.7464,216700.0,2,-199400.57322334358,-13884.890161490534
49.0,1350.0,368.0,707.0,350.0,2.8846,211300.0,2,-199402.79451837568,-13881.978954966646
52.0,3084.0,698.0,1424.0,694.0,2.7372,210200.0,2,-199397.70487291476,-13883.533316189889
52.0,938.0,195.0,393.0,189.0,3.8594,196400.0,2,-200304.20005543096,-14973.185319301672
52.0,1813.0,353.0,828.0,339.0,3.5625,191700.0,2,-200276.9751087961,-13863.669667390175
52.0,1233.0,300.0,571.0,292.0,2.2788,182300.0,2,-200276.0347824562,-13862.5635357555
44.0,2539.0,755.0,1382.0,713.0,2.537,175000.0,2,-201156.50207678,-13842.866164076142
46.0,1267.0,324.0,792.0,321.0,2.525,165900.0,2,-201157.46766679996,-13846.325159471016
52.0,1665.0,404.0,815.0,372.0,1.9946,156900.0,2,-201185.66720960147,-14948.150536349509
52.0,1659.0,367.0,788.0,346.0,2.8214,164300.0,2,-200304.49265932295,-14975.287776839454
52.0,2225.0,460.0,1145.0,430.0,2.6165,150000.0,2,-201157.7980001911,-13840.468233785126
50.0,2485.0,607.0,1354.0,563.0,1.9483,150500.0,2,-201187.25377588923,-14947.430247087963
52.0,2031.0,450.0,958.0,445.0,1.9327,169900.0,2,-200305.65918089487,-14970.338794609532
49.0,2932.0,668.0,1361.0,608.0,1.9798,147400.0,2,-200304.67683175064,-14976.857134182006
52.0,2246.0,472.0,1005.0,449.0,2.4167,152700.0,2,-200331.91767534663,-16085.048142245505
49.0,2052.0,435.0,924.0,414.0,2.5417,182700.0,2,-199425.39809791234,-14992.430658626836
52.0,1999.0,417.0,780.0,358.0,3.3906,179300.0,2,-200307.4848278387,-14969.562263779342
52.0,3007.0,691.0,1582.0,636.0,2.5652,157700.0,2,-200305.75833150875,-14974.733137285803
41.0,2214.0,550.0,1213.0,568.0,2.2845,153100.0,2,-200308.82923008065,-14975.999444565736
52.0,1088.0,305.0,486.0,267.0,2.6071,250000.0,2,-199424.3799099268,-14990.521253657527
52.0,834.0,186.0,494.0,175.0,3.15,206300.0,2,-199427.46615926543,-14992.207305310294
52.0,1769.0,372.0,849.0,365.0,2.6914,218800.0,2,-199424.9406395237,-14990.519154952373
52.0,2307.0,583.0,1127.0,548.0,1.8447,198200.0,2,-199428.60780591678,-14993.10307182977
35.0,5161.0,1744.0,3276.0,1742.0,1.6307,253600.0,2,-198552.543432281,-15017.111312379595
52.0,3497.0,832.0,1493.0,794.0,2.9044,257400.0,2,-198548.8835923124,-15021.359368443955
52.0,3774.0,744.0,1461.0,679.0,2.9405,289500.0,2,-198550.18180501892,-15015.727501356043
52.0,2888.0,604.0,1253.0,538.0,3.3893,241700.0,2,-198547.9151023985,-15020.191549400799
48.0,2153.0,517.0,1656.0,459.0,3.0417,489600.0,2,-197669.86480449338,-15032.846305022482
52.0,1389.0,191.0,514.0,202.0,7.0897,446200.0,2,-197668.2640028923,-15034.473548389971
52.0,1709.0,318.0,719.0,295.0,5.0463,456300.0,2,-197672.06369980326,-15037.58601249475
52.0,1587.0,444.0,878.0,449.0,1.7652,336800.0,2,-197675.6492879547,-15039.114367214963
52.0,1668.0,225.0,517.0,214.0,7.8521,500001.0,2,-196789.22544132348,-15056.493726661894
52.0,3726.0,474.0,1366.0,496.0,9.3959,500001.0,2,-196821.78677748432,-16169.023646079935
52.0,4048.0,663.0,1316.0,590.0,5.3794,376900.0,2,-197668.40252989047,-15032.619357050862
52.0,3618.0,768.0,1508.0,755.0,3.2619,309600.0,2,-198575.1211642917,-16124.860826080665
52.0,4076.0,920.0,1800.0,815.0,2.7054,182300.0,2,-199456.61683184013,-16102.120444943197
47.0,2077.0,400.0,719.0,326.0,2.2431,172700.0,2,-199451.73252582515,-16108.549459764734
50.0,1279.0,300.0,675.0,255.0,1.9028,150800.0,2,-199457.25486541574,-16109.54534646077
52.0,1974.0,426.0,875.0,363.0,1.5817,153600.0,2,-199458.5834441822,-16101.637869442347
52.0,335.0,83.0,152.0,77.0,2.2841,106300.0,2,-199452.9721316232,-16109.806878533214
47.0,1375.0,307.0,843.0,319.0,1.3785,142300.0,2,-199455.18195065894,-16111.101340266876
52.0,610.0,145.0,281.0,132.0,2.9018,119400.0,2,-200334.95921532507,-16082.066871398129
44.0,1025.0,198.0,506.0,204.0,1.73,147900.0,2,-200335.18119022253,-16087.478740012739
48.0,2063.0,484.0,1054.0,466.0,2.2625,132900.0,2,-200336.03610959873,-16084.370187023655
35.0,1872.0,419.0,1017.0,414.0,2.2106,132500.0,2,-201238.8332459506,-17170.947618234903
52.0,3108.0,813.0,1623.0,765.0,2.6997,126900.0,2,-200387.38319389717,-18304.321926401928
14.0,7355.0,2408.0,3100.0,2051.0,4.0018,143800.0,2,-202117.70045252642,-17155.386781333014
52.0,2990.0,379.0,947.0,361.0,7.8772,500001.0,2,-195988.79160652266,-18411.16957511846
39.0,2492.0,310.0,808.0,315.0,11.8603,500001.0,2,-195136.56730256128,-19545.16806995822
42.0,2991.0,335.0,1018.0,335.0,13.499,500001.0,2,-195135.8913907579,-19539.524770851713
52.0,3242.0,366.0,1001.0,352.0,12.2138,500001.0,2,-196014.90495912457,-19522.423691920936
52.0,3051.0,381.0,1005.0,369.0,8.1872,466100.0,2,-196014.84071051853,-19528.794003661256
52.0,3494.0,396.0,1192.0,383.0,12.3804,500001.0,2,-196021.90660546717,-19526.414258858655
52.0,1757.0,246.0,585.0,227.0,5.8948,457800.0,2,-196867.49745747776,-18389.829856330063
52.0,2449.0,312.0,916.0,316.0,8.1194,471600.0,2,-196873.70546369962,-18390.855293427594
52.0,1611.0,203.0,556.0,179.0,8.7477,500001.0,2,-196023.24636392028,-19521.117716632318
